index,Order ID,Date,Status,Fulfilment,Sales Channel ,ship-service-level,Style,SKU,Category,Size,ASIN,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,B2B,fulfilled-by,Unnamed: 22,issue
52179,403-8122127-1536354,05-29-22,Cancelled,Amazon,Amazon.in,Expedited,SET277,SET277-KR-NP-XXL,Set,XXL,B0983FZLXC,Cancelled,0,,,MUMBAI,MAHARASHTRA,400101.0,IN,,False,,False,null_currency; null_amount; 
52185,408-8565280-3511507,05-29-22,Cancelled,Merchant,Amazon.in,Standard,J0213,J0213-TP-S,Top,S,B0965L4WB7,,0,,,BENGALURU,KARNATAKA,560103.0,IN,,False,Easy Ship,False,null_currency; null_amount; 
52201,402-9928975-2450720,05-29-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3798,JNE3798-KR-XS,Western Dress,XS,B09SDY7MHD,Cancelled,0,,,Shadnagar,TELANGANA,509216.0,IN,,False,,False,null_currency; null_amount; 
52206,405-8383370-6175539,05-29-22,Cancelled,Amazon,Amazon.in,Expedited,J0338,J0338-DR-S,Western Dress,S,B0982Z4W2G,Cancelled,0,,,hyderabad,TELANGANA,500083.0,IN,,False,,False,null_currency; null_amount; 
52229,402-8807474-4886734,05-29-22,Cancelled,Amazon,Amazon.in,Expedited,SET357,SET357-KR-NP-M,Set,M,B09Y3MWCDM,Cancelled,0,,,BENGALURU,KARNATAKA,560043.0,IN,,False,,False,null_currency; null_amount; 
52258,402-0183447-9276317,05-29-22,Cancelled,Merchant,Amazon.in,Standard,NW016,NW016-ST-SR-S,Set,S,B099NQKVD6,,0,,,JAIPUR,RAJASTHAN,302004.0,IN,,False,Easy Ship,False,null_currency; null_amount; 
52300,406-2733771-0751503,05-29-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3468,JNE3468-KR-M,kurta,M,B08RP3LHNB,Cancelled,0,,,Bengaluru,KARNATAKA,560016.0,IN,,False,,False,null_currency; null_amount; 
52314,408-3012835-7524330,05-29-22,Cancelled,Amazon,Amazon.in,Expedited,SET233,SET233-KR-PP-XXL,Set,XXL,B08MXBX6B7,Cancelled,0,,,COIMBATORE,TAMIL NADU,641062.0,IN,,False,,False,null_currency; null_amount; 
52330,407-8364731-6449117,05-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3769,JNE3769-KR-L,kurta,L,B09K3T675B,Cancelled,0,,,Theni,TAMIL NADU,625579.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,False,null_currency; null_amount; 
52341,402-1973200-6374744,05-29-22,Cancelled,Merchant,Amazon.in,Standard,JNE3403,JNE3403-KR-XS,kurta,XS,B083171G6M,,0,,,KAKDWIP,WEST BENGAL,743347.0,IN,,False,Easy Ship,False,null_currency; null_amount; 
52357,402-9046968-6692339,05-29-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3785,JNE3785-KR-XS,kurta,XS,B09K3VRZKK,Cancelled,0,,,SATNA,MADHYA PRADESH,485001.0,IN,,False,,False,null_currency; null_amount; 
52388,405-1580789-4752321,05-29-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3365,JNE3365-KR-1052-A-S,kurta,S,B07WS14TZY,Cancelled,0,,,DHARAPURAM,TAMIL NADU,638656.0,IN,,False,,False,null_currency; null_amount; 
52413,407-4211738-3888351,05-29-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3801,JNE3801-KR-S,kurta,S,B09SDY68JK,Cancelled,0,,,DEBRA,WEST BENGAL,721126.0,IN,,False,,False,null_currency; null_amount; 
52419,402-1159239-3150761,05-29-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3797,JNE3797-KR-A-XL,Western Dress,XL,B09TH3H2DP,Cancelled,0,,,SANGAREDDY,TELANGANA,502001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,False,null_currency; null_amount; 
52448,405-7372226-0925132,05-29-22,Cancelled,Amazon,Amazon.in,Expedited,SET435,SET435-KR-NP-M,Set,M,B09Y32KY4Q,Cancelled,0,,,BENGALURU,KARNATAKA,560034.0,IN,,False,,False,null_currency; null_amount; 
52451,405-7696951-9465155,05-29-22,Cancelled,Merchant,Amazon.in,Standard,SET385,SET385-KR-NP-XXL,Set,XXL,B09K3MMPJX,,0,,,MUMBAI,MAHARASHTRA,400056.0,IN,,False,Easy Ship,False,null_currency; null_amount; 
52485,405-8062382-6265147,05-29-22,Cancelled,Amazon,Amazon.in,Expedited,NW029,NW029-ST-SR-S,Set,S,B0922QY1KW,Cancelled,0,,,BENGALURU,KARNATAKA,560100.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,False,null_currency; null_amount; 
52502,406-5637238-2442730,05-29-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3797,JNE3797-KR-XL,Western Dress,XL,B09SDXRYBG,Cancelled,0,,,SHAHADA,MAHARASHTRA,425409.0,IN,,False,,False,null_currency; null_amount; 
52514,403-9800349-9743540,05-29-22,Cancelled,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-XS,Set,XS,B09NQ4DD29,Cancelled,0,,,TIRUPATI,ANDHRA PRADESH,517501.0,IN,,False,,False,null_currency; null_amount; 
52516,171-7595817-4329100,05-29-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3741,JNE3741-KR-S,kurta,S,B099NPFTLF,Cancelled,0,,,HYDERABAD,TELANGANA,500070.0,IN,,False,,False,null_currency; null_amount; 
52553,407-6002167-1757919,05-29-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3797,JNE3797-KR-S,Western Dress,S,B09SDYQ3WG,Cancelled,0,,,NEW DELHI,DELHI,110092.0,IN,,False,,False,null_currency; null_amount; 
52580,408-8781337-2645912,05-29-22,Cancelled,Amazon,Amazon.in,Expedited,J0215,J0215-BL-S,Blouse,S,B09KXY2SLN,Cancelled,0,,,KOLKATA,WEST BENGAL,700082.0,IN,,False,,False,null_currency; null_amount; 
52597,407-0020641-6768302,05-29-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3659,JNE3659-TP-N-XXL,Top,XXL,B08ZJBYJTN,Cancelled,0,,,RUDRAPUR,UTTARAKHAND,263153.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,False,null_currency; null_amount; 
52605,405-7984446-4101943,05-29-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3798,JNE3798-KR-XS,Western Dress,XS,B09SDY7MHD,Cancelled,0,,,HOWRAH,WEST BENGAL,711102.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,False,null_currency; null_amount; 
52623,402-8307755-2860314,05-29-22,Cancelled,Amazon,Amazon.in,Expedited,J0344,J0344-TP-XS,Top,XS,B0986XVY18,Cancelled,0,,,MADUKKARAI,TAMIL NADU,641105.0,IN,,False,,False,null_currency; null_amount; 
52627,408-4389573-6244362,05-29-22,Cancelled,Merchant,Amazon.in,Standard,JNE3887,JNE3887-KR-S,kurta,S,B09TZX7G1Q,,0,,,NOIDA,UTTAR PRADESH,201303.0,IN,,False,Easy Ship,False,null_currency; null_amount; 
52642,404-4005192-8161105,05-29-22,Cancelled,Merchant,Amazon.in,Standard,SET366,SET366-KR-NP-XXXL,Set,3XL,B09QJM78WH,,0,,,NEW DELHI,DELHI,110018.0,IN,,False,Easy Ship,False,null_currency; null_amount; 
52643,403-5303876-5109110,05-29-22,Cancelled,Amazon,Amazon.in,Expedited,SET251,SET251-KR-PP-M,Set,M,B091SPWM8L,Cancelled,0,,,MYSURU,KARNATAKA,570009.0,IN,,False,,False,null_currency; null_amount; 
52669,405-6615234-8370746,05-29-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3797,JNE3797-KR-XL,Western Dress,XL,B09SDXRYBG,Cancelled,0,,,HYDERABAD,TELANGANA,500043.0,IN,,False,,False,null_currency; null_amount; 
52675,405-6436690-3593162,05-29-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3798,JNE3798-KR-L,Western Dress,L,B09SDX13G7,Cancelled,0,,,HYDERABAD,TELANGANA,500043.0,IN,,False,,False,null_currency; null_amount; 
52687,404-1190502-7367502,05-29-22,Cancelled,Amazon,Amazon.in,Expedited,J0010,J0010-LCD-S,Set,S,B08BJS7G2R,Cancelled,0,,,COIMBATORE,TAMIL NADU,641004.0,IN,,False,,False,null_currency; null_amount; 
52688,404-1190502-7367502,05-29-22,Cancelled,Amazon,Amazon.in,Expedited,J0010,J0010-LCD-XS,Set,XS,B08BJQVTHS,Cancelled,0,,,COIMBATORE,TAMIL NADU,641004.0,IN,,False,,False,null_currency; null_amount; 
52693,406-4072174-5494761,05-29-22,Cancelled,Amazon,Amazon.in,Expedited,SET158,SET158-KR-PP-L,Set,L,B082Z486DJ,Cancelled,0,,,GREATER NOIDA,UTTAR PRADESH,201308.0,IN,,False,,False,null_currency; null_amount; 
52726,171-5664797-5957144,05-29-22,Cancelled,Amazon,Amazon.in,Expedited,J0341,J0341-DR-S,Western Dress,S,B099NR7612,Cancelled,0,,,HYDERABAD,TELANGANA,500072.0,IN,,False,,False,null_currency; null_amount; 
52740,402-5971413-1145953,05-29-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3368,JNE3368-KR-XL,kurta,XL,B081X921QM,Cancelled,0,,,BENGALURU,KARNATAKA,560016.0,IN,,False,,False,null_currency; null_amount; 
52746,171-7071554-7155502,05-29-22,Cancelled,Amazon,Amazon.in,Expedited,J0062,J0062-DR-XS,Western Dress,XS,B08HK4SWMY,Cancelled,0,,,"PERZAADIGUDA, HYDERABAD",TELANGANA,500039.0,IN,,False,,False,null_currency; null_amount; 
52759,408-4496079-1788368,05-29-22,Cancelled,Amazon,Amazon.in,Expedited,J0041,J0041-SET-L,Set,L,B089G28YYW,Cancelled,0,,,BESTAWARIPETA,ANDHRA PRADESH,523346.0,IN,,False,,False,null_currency; null_amount; 
52769,405-6410338-0571536,05-29-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3797,JNE3797-KR-XL,Western Dress,XL,B09SDXRYBG,Cancelled,0,,,THANE,MAHARASHTRA,400615.0,IN,,False,,False,null_currency; null_amount; 
52782,402-7458782-8821908,05-29-22,Cancelled,Amazon,Amazon.in,Expedited,J0194,J0194-DR-XXL,Western Dress,XXL,B08RYT5YV6,Cancelled,0,,,ghaziabad,UTTAR PRADESH,201014.0,IN,,False,,False,null_currency; null_amount; 
52789,407-8376966-4358758,05-29-22,Cancelled,Amazon,Amazon.in,Expedited,J0240,J0240-SKD-M,Set,M,B0925WH3KP,Cancelled,0,,,Kakkanad,KERALA,682030.0,IN,,False,,False,null_currency; null_amount; 
52804,404-1069109-2892317,05-29-22,Cancelled,Merchant,Amazon.in,Standard,SET310,SET310-KR-NP-XXXL,Set,3XL,B09RKDH8RL,,0,,,SHIVNAGARI HOLI INDUSTRIAL ESTATE,HIMACHAL PRADESH,176309.0,IN,,False,Easy Ship,False,null_currency; null_amount; 
52852,408-1960481-3679526,05-29-22,Cancelled,Amazon,Amazon.in,Expedited,SET364,SET364-KR-NP-L,Set,L,B09QJ495SF,Cancelled,0,,,AMRITSAR,PUNJAB,143001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,False,null_currency; null_amount; 
52853,404-6061031-8665905,05-29-22,Cancelled,Merchant,Amazon.in,Standard,SET366,SET366-KR-NP-XXXL,Set,3XL,B09QJM78WH,,0,,,NEW DELHI,DELHI,110018.0,IN,,False,Easy Ship,False,null_currency; null_amount; 
52857,406-4136698-7027557,05-29-22,Cancelled,Amazon,Amazon.in,Expedited,SET345,SET345-KR-NP-M,Set,M,B09KXV4BN8,Cancelled,0,,,VIZIANAGARAM,ANDHRA PRADESH,535002.0,IN,,False,,False,null_currency; null_amount; 
52890,404-1186130-2106769,05-29-22,Cancelled,Amazon,Amazon.in,Expedited,J0117,J0117-TP-M,Top,M,B08N4TGTRV,Cancelled,0,,,Secunderabad,TELANGANA,500010.0,IN,,False,,False,null_currency; null_amount; 
52922,402-7916719-0976346,05-28-22,Shipped,Amazon,Amazon.in,Expedited,SET402,SET402-KR-NP-M,Set,M,B09VC5F9KB,Cancelled,0,,,SAMASTIPUR,BIHAR,848101.0,IN,"IN Core Free Shipping 2015/04/08 23-48-5-108,VPC-44571-38708638 Coupon",False,,False,null_currency; null_amount; 
52932,404-7137071-4401146,05-28-22,Cancelled,Merchant,Amazon.in,Standard,JNE3800,JNE3800-KR-A-XL,Western Dress,XL,B09TH33GBM,,0,,,JODHPUR,RAJASTHAN,342001.0,IN,,False,Easy Ship,False,null_currency; null_amount; 
52937,403-2498431-3539515,05-28-22,Cancelled,Merchant,Amazon.in,Standard,JNE3800,JNE3800-KR-A-XL,Western Dress,XL,B09TH33GBM,,0,,,JODHPUR,RAJASTHAN,342001.0,IN,,False,Easy Ship,False,null_currency; null_amount; 
52956,403-1181623-1698745,05-28-22,Cancelled,Amazon,Amazon.in,Expedited,SET184,SET184-KR-PP-XXL,Set,XXL,B08W8KNCDH,Cancelled,0,,,NEW DELHI,DELHI,110017.0,IN,,False,,False,null_currency; null_amount; 
52974,408-0409191-8683525,05-28-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3334,JNE3334-KR-XL,kurta,XL,B07S8WFN2J,Cancelled,0,,,PALLIKKUNNU,KERALA,670004.0,IN,,False,,False,null_currency; null_amount; 
52986,407-5116096-9981142,05-28-22,Cancelled,Merchant,Amazon.in,Standard,J0297,J0297-TP-M,Top,M,B099S7RJ69,,0,,,HYDERABAD,TELANGANA,500056.0,IN,,False,Easy Ship,False,null_currency; null_amount; 
52987,408-0003395-1691549,05-28-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3334,JNE3334-KR-XL,kurta,XL,B07S8WFN2J,Cancelled,0,,,PALLIKKUNNU,KERALA,670004.0,IN,,False,,False,null_currency; null_amount; 
53000,404-8187057-1737950,05-28-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3797,JNE3797-KR-XS,Western Dress,XS,B09SDY9SQ6,Cancelled,0,,,NAVI MUMBAI,MAHARASHTRA,400701.0,IN,,False,,False,null_currency; null_amount; 
53011,405-1583275-2172361,05-28-22,Cancelled,Amazon,Amazon.in,Expedited,J0021,J0021-TP-L,Top,L,B08B4HLQH5,Cancelled,0,,,LUCKNOW,UTTAR PRADESH,226010.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,False,null_currency; null_amount; 
53022,403-6316532-8676333,05-28-22,Cancelled,Amazon,Amazon.in,Expedited,SET277,SET277-KR-NP-S,Set,S,B0983B8DKR,Cancelled,0,,,KOLKATA,WEST BENGAL,700040.0,IN,,False,,False,null_currency; null_amount; 
53031,405-9266066-0377126,05-28-22,Cancelled,Amazon,Amazon.in,Expedited,J0041,J0041-SET-L,Set,L,B089G28YYW,Cancelled,0,,,THIRUVANANTHAPURAM,KERALA,695582.0,IN,,False,,False,null_currency; null_amount; 
53047,171-1317407-7966738,05-28-22,Cancelled,Merchant,Amazon.in,Standard,J0401,J0401-DR-XXXL,Western Dress,3XL,B09SDXZBGX,,0,,,KOLKATA,WEST BENGAL,700060.0,IN,,False,Easy Ship,False,null_currency; null_amount; 
53101,404-6743484-9088308,05-28-22,Cancelled,Merchant,Amazon.in,Standard,JNE1408,JNE1408-KR-UDF19-A-S,kurta,S,B0743FDQ6T,,0,,,"Somanur,Karumathampatti",TAMIL NADU,641668.0,IN,,False,Easy Ship,False,null_currency; null_amount; 
53107,402-7618872-0938746,05-28-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3373,JNE3373-KR-XXXL,kurta,3XL,B082W7MZVQ,Cancelled,0,,,SITAPUR,UTTAR PRADESH,261001.0,IN,,False,,False,null_currency; null_amount; 
53108,404-9002463-2321932,05-28-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3567,JNE3567-KR-M,kurta,M,B08KRXV1QR,Cancelled,0,,,PATHANAMTHITTA,KERALA,689545.0,IN,,False,,False,null_currency; null_amount; 
53109,404-9002463-2321932,05-28-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3797,JNE3797-KR-S,Western Dress,S,B09SDYQ3WG,Cancelled,0,,,PATHANAMTHITTA,KERALA,689545.0,IN,,False,,False,null_currency; null_amount; 
53120,171-4058457-3902761,05-28-22,Cancelled,Amazon,Amazon.in,Expedited,MEN5031,MEN5031-KR-XXXL,kurta,3XL,B08YYT14HH,Cancelled,0,,,PATNA,BIHAR,800006.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,False,null_currency; null_amount; 
53141,408-6288981-8652334,05-28-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3376,JNE3376-KR-M,kurta,M,B082W7HW86,Cancelled,0,,,TUMKUR,KARNATAKA,572106.0,IN,,False,,False,null_currency; null_amount; 
53145,406-0488680-6230736,05-28-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3487,JNE3487-KR-L,kurta,L,B08RP29G54,Cancelled,0,,,PIMPRI CHINCHWAD,MAHARASHTRA,411039.0,IN,,False,,False,null_currency; null_amount; 
53161,406-7854385-5189919,05-28-22,Cancelled,Amazon,Amazon.in,Expedited,J0301,J0301-TP-S,Top,S,B099S7RVXG,Cancelled,0,,,KOLKATA,WEST BENGAL,700104.0,IN,,False,,False,null_currency; null_amount; 
53164,406-2075538-9848334,05-28-22,Cancelled,Merchant,Amazon.in,Standard,J0157,J0157-DR-XL,Western Dress,XL,B098316HXL,,0,,,Bangalore,KARNATAKA,560048.0,IN,,False,Easy Ship,False,null_currency; null_amount; 
53175,404-3580911-2617908,05-28-22,Cancelled,Amazon,Amazon.in,Expedited,J0164,J0164-DR-L,Ethnic Dress,L,B08QGMDXWB,Cancelled,0,,,NAGPUR,MAHARASHTRA,440003.0,IN,,False,,False,null_currency; null_amount; 
53183,171-7758704-5581967,05-28-22,Cancelled,Merchant,Amazon.in,Standard,JNE3800,JNE3800-KR-XXXL,Western Dress,3XL,B09SDZ64HF,,0,,,SALEM,TAMIL NADU,636004.0,IN,,False,Easy Ship,False,null_currency; null_amount; 
53184,171-5058424-9019550,05-28-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3798,JNE3798-KR-XXXL,Western Dress,3XL,B09SDYHWLW,Cancelled,0,,,SALEM,TAMIL NADU,636004.0,IN,,False,,False,null_currency; null_amount; 
53185,171-5058424-9019550,05-28-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3801,JNE3801-KR-XXXL,kurta,3XL,B09SDYSR1F,Cancelled,0,,,SALEM,TAMIL NADU,636004.0,IN,,False,,False,null_currency; null_amount; 
53186,171-5058424-9019550,05-28-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3606,JNE3606-KR-XXXL,kurta,3XL,B08MYRJJC9,Cancelled,0,,,SALEM,TAMIL NADU,636004.0,IN,,False,,False,null_currency; null_amount; 
53225,402-7300358-6505911,05-28-22,Cancelled,Amazon,Amazon.in,Expedited,SET374,SET374-KR-NP-XXL,Set,XXL,B09NDKN86H,Cancelled,0,,,BENGALURU,KARNATAKA,560068.0,IN,,False,,False,null_currency; null_amount; 
53289,402-7833844-7768357,05-28-22,Cancelled,Merchant,Amazon.in,Standard,J0373,J0373-KR-XXXL,kurta,3XL,B09KXQ3NHZ,,0,,,Ernakulam,KERALA,682019.0,IN,,False,Easy Ship,False,null_currency; null_amount; 
53290,408-6974560-6520300,05-28-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3714,JNE3714-KR-XXXL,kurta,3XL,B099FD9VJ2,Cancelled,0,,,Bangalore,KARNATAKA,560010.0,IN,,False,,False,null_currency; null_amount; 
53293,171-7998288-4733109,05-28-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3399,JNE3399-KR-XXL,kurta,XXL,B082W891PY,Cancelled,0,,,KASHIPUR,UTTARAKHAND,244713.0,IN,,False,,False,null_currency; null_amount; 
53343,408-4831228-4000317,05-28-22,Cancelled,Merchant,Amazon.in,Standard,JNE3554,JNE3554-KR-L,kurta,L,B08MXBV2CM,,0,,,BENGALURU,KARNATAKA,560100.0,IN,,False,Easy Ship,False,null_currency; null_amount; 
53395,407-4634030-3947547,05-28-22,Cancelled,Merchant,Amazon.in,Standard,J0077,J0077-SKD-M,Set,M,B08YNPB5YK,,0,,,BARBIL,ODISHA,758035.0,IN,,False,Easy Ship,False,null_currency; null_amount; 
53439,404-3559455-3159569,05-28-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3797,JNE3797-KR-XL,Western Dress,XL,B09SDXRYBG,Cancelled,0,,,THRISSUR,KERALA,680541.0,IN,,False,,False,null_currency; null_amount; 
53444,403-8958469-9252330,05-28-22,Cancelled,Merchant,Amazon.in,Standard,JNE3860,JNE3860-DR-XL,Western Dress,XL,B09SDXQK2Z,,0,,,PIMPRI CHINCHWAD,MAHARASHTRA,411033.0,IN,,False,Easy Ship,False,null_currency; null_amount; 
53480,406-8497484-7494714,05-28-22,Cancelled,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-S,Set,S,B09NQ4CZ65,Cancelled,0,,,PERUMBALA,KERALA,671317.0,IN,,False,,False,null_currency; null_amount; 
53519,403-1322898-8124340,05-28-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3510,JNE3510-KR-XL,kurta,XL,B08WPZ1N4Z,Cancelled,0,,,HYDERABAD,TELANGANA,500005.0,IN,,False,,False,null_currency; null_amount; 
53533,171-4425210-8360354,05-28-22,Cancelled,Amazon,Amazon.in,Expedited,J0041,J0041-SET-XS,Set,XS,B089G2JV7X,Cancelled,0,,,Siddipet,TELANGANA,502103.0,IN,,False,,False,null_currency; null_amount; 
53559,407-3492010-7019565,05-28-22,Cancelled,Amazon,Amazon.in,Expedited,J0296,J0296-DR-XS,Western Dress,XS,B099NS29KD,Cancelled,0,,,BARAMATI,MAHARASHTRA,413133.0,IN,,False,,False,null_currency; null_amount; 
53584,404-0022295-0248320,05-28-22,Cancelled,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-M,Set,M,B08XNJG8B1,Cancelled,0,,,BALLARPUR,MAHARASHTRA,442401.0,IN,,False,,False,null_currency; null_amount; 
53650,405-7661716-5534744,05-28-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3660,JNE3660-TP-N-L,Top,L,B08ZHX5NDS,Cancelled,0,,,NEW DELHI,DELHI,110034.0,IN,,False,,False,null_currency; null_amount; 
53652,402-2346995-7649952,05-28-22,Cancelled,Amazon,Amazon.in,Expedited,SET339,SET339-KR-NP-XXXL,Set,3XL,B09RSVRX2Y,Cancelled,0,,,THANE,MAHARASHTRA,400610.0,IN,,False,,False,null_currency; null_amount; 
53653,402-2346995-7649952,05-28-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3506,JNE3506-KR-XXXL,kurta,3XL,B08WQ6WWC9,Cancelled,0,,,THANE,MAHARASHTRA,400610.0,IN,,False,,False,null_currency; null_amount; 
53674,403-9372733-3434718,05-28-22,Cancelled,Amazon,Amazon.in,Expedited,J0008,J0008-SKD-XL,Set,XL,B0894X711G,Cancelled,0,,,FARIDABAD,HARYANA,121002.0,IN,,False,,False,null_currency; null_amount; 
53679,403-7374218-2389921,05-28-22,Cancelled,Amazon,Amazon.in,Expedited,J0008,J0008-SKD-XXL,Set,XXL,B0894WT71H,Cancelled,0,,,FARIDABAD,HARYANA,121002.0,IN,,False,,False,null_currency; null_amount; 
53696,405-1577095-8345155,05-28-22,Cancelled,Amazon,Amazon.in,Expedited,J0025,J0025-DR-XS,Western Dress,XS,B089G1JFVJ,Cancelled,0,,,katpadi,TAMIL NADU,632007.0,IN,,False,,False,null_currency; null_amount; 
53703,405-2618220-2752350,05-28-22,Cancelled,Amazon,Amazon.in,Expedited,J0025,J0025-DR-S,Western Dress,S,B089G26CZ5,Cancelled,0,,,katpadi,TAMIL NADU,632007.0,IN,,False,,False,null_currency; null_amount; 
53748,408-2399999-3464360,05-28-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3437,JNE3437-KR-M,kurta,M,B085HP1LQR,Cancelled,0,,,KHAMMAM,TELANGANA,507002.0,IN,,False,,False,null_currency; null_amount; 
53760,406-4538952-0086727,05-28-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3703,JNE3703-KR-L,kurta,L,B099NMK3ZV,Cancelled,0,,,BAREILLY,UTTAR PRADESH,243001.0,IN,,False,,False,null_currency; null_amount; 
53779,402-1623536-5447569,05-28-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3781,JNE3781-KR-XXXL,kurta,3XL,B09K3WFS32,Cancelled,0,,,CHENNAI,TAMIL NADU,600089.0,IN,,False,,False,null_currency; null_amount; 
53780,408-2919517-5013129,05-28-22,Cancelled,Amazon,Amazon.in,Expedited,NW009,NW009-ST-CP-L,Set,L,B0922SVW74,Cancelled,0,,,AGRA,UTTAR PRADESH,282002.0,IN,,False,,False,null_currency; null_amount; 
53794,S02-9578181-3610412,05-28-22,Shipped,Amazon,Non-Amazon,Standard,SET197,SET197-KR-NP-S,Set,S,B08B3ZWN4X,Unshipped,1,,,Surat,Gujarat,394210.0,IN,,False,,False,null_currency; null_amount; 
53795,S02-9403213-9286132,05-28-22,Shipped,Amazon,Non-Amazon,Standard,SET110,SET110-KR-PP-XXL,Set,XXL,B0822V61TT,Unshipped,1,,,Surat,Gujarat,394210.0,IN,,False,,False,null_currency; null_amount; 
53796,S02-8541050-2963857,05-28-22,Shipped,Amazon,Non-Amazon,Standard,MEN5004,MEN5004-KR-XL,kurta,XL,B08YZ19332,Unshipped,1,,,Surat,Gujarat,394210.0,IN,,False,,False,null_currency; null_amount; 
53797,S02-4158279-7157853,05-28-22,Shipped,Amazon,Non-Amazon,Standard,BL021,BL021-71BLACK,Blouse,Free,B077Z5QTGN,Unshipped,1,,,Surat,Gujarat,394210.0,IN,,False,,False,null_currency; null_amount; 
53798,S02-1027899-7148320,05-28-22,Shipped,Amazon,Non-Amazon,Standard,JNE3291,JNE3291-KR-XL,kurta,XL,B07R4XJNW3,Unshipped,1,,,Surat,Gujarat,394210.0,IN,,False,,False,null_currency; null_amount; 
53800,S02-5276682-1401103,05-28-22,Shipped,Amazon,Non-Amazon,Standard,JNE3366,JNE3366-KR-1053-L,kurta,L,B07T65WM8Q,Unshipped,1,,,Surat,Gujarat,394210.0,IN,,False,,False,null_currency; null_amount; 
53802,S02-2903688-9201733,05-28-22,Shipped,Amazon,Non-Amazon,Standard,J0080,J0080-TP-XS,Top,XS,B09268MT2C,Unshipped,1,,,Surat,Gujarat,394210.0,IN,,False,,False,null_currency; null_amount; 
53803,S02-6817981-8684724,05-28-22,Shipped,Amazon,Non-Amazon,Standard,J0349,J0349-SET-XS,Set,XS,B099NM2DMY,Unshipped,1,,,Surat,Gujarat,394210.0,IN,,False,,False,null_currency; null_amount; 
53805,S02-6759355-9760302,05-28-22,Shipped,Amazon,Non-Amazon,Standard,JNE2270,JNE2270-KR-487-A-M,kurta,M,B07H7FZD32,Unshipped,1,,,Surat,Gujarat,394210.0,IN,,False,,False,null_currency; null_amount; 
53823,406-6841138-5379543,05-28-22,Cancelled,Amazon,Amazon.in,Expedited,J0341,J0341-DR-XL,Western Dress,XL,B099NQJZPQ,Cancelled,0,,,NABAGRAM COLONY,WEST BENGAL,712246.0,IN,,False,,False,null_currency; null_amount; 
53826,406-7283577-5518753,05-28-22,Cancelled,Amazon,Amazon.in,Expedited,J0201,J0201-TP-M,Top,M,B0965KY2RY,Cancelled,0,,,NEW DELHI,DELHI,110046.0,IN,,False,,False,null_currency; null_amount; 
53836,171-7070870-6757924,05-28-22,Cancelled,Amazon,Amazon.in,Expedited,SET401,SET401-KR-NP-L,Set,L,B09VC5ZGD8,Cancelled,0,,,VARANASI,UTTAR PRADESH,221106.0,IN,,False,,False,null_currency; null_amount; 
